Ano,DimUniversidade_idDimUniversidade,DimCurso_idDimCurso,DimArea_idDimArea,QuantidadeVagas,"Inscritos no 1.º ano, pela 1.ª vez, através de todos os regimes","Inscritos no 1.º ano, pela 1.ª vez, através do regime geral de acesso",Inscritos pela 1.ª vez através do regime geral de acesso,"Taxa de ocupação
[Inscritos pela 1.ª vez através do regime geral de acesso / Vagas]",Inscritos pela 1.ª vez através de todos os regimes,Distrito,Concelho
2013,3185,8460,421,25,0,0,0.0,0,0.0,Viseu,VISEU
2013,3185,9085,640,43,44,39,39.0,0.9069767441860465,45.0,Viseu,VISEU
2013,3185,9086,621,24,21,0,0.0,0,24.0,Viseu,VISEU
2013,3185,9114,623,35,0,0,0.0,0,0.0,Viseu,VISEU
2013,3185,L025,541,25,27,16,16.0,0.64,27.0,Viseu,VISEU
2013,3186,8014,762,27,8,0,0.0,0,9.0,Viseu,LAMEGO
2013,3186,8116,344,25,5,2,2.0,0.08,6.0,Viseu,LAMEGO
2013,3186,9061,344,25,2,0,0.0,0,3.0,Viseu,LAMEGO
2013,3186,9122,523,23,12,5,5.0,0.21739130434782608,12.0,Viseu,LAMEGO
2013,3186,9168,345,23,10,6,6.0,0.2608695652173913,10.0,Viseu,LAMEGO
2013,3186,9179,812,23,16,7,7.0,0.30434782608695654,16.0,Viseu,LAMEGO
2013,3186,9238,762,30,25,20,21.0,0.7,26.0,Viseu,LAMEGO
2013,3186,9800,346,29,11,1,1.0,0.034482758620689655,11.0,Viseu,LAMEGO
2013,3241,9152,345,45,45,14,14.0,0.3111111111111111,47.0,Santarém,TOMAR
2013,3241,9638,344,25,10,0,0.0,0,11.0,Santarém,TOMAR
2013,3241,9640,345,32,21,8,8.0,0.25,21.0,Santarém,TOMAR
2013,3241,9641,812,27,25,14,14.0,0.5185185185185185,25.0,Santarém,TOMAR
2013,3242,9089,582,33,10,0,0.0,0,10.0,Santarém,TOMAR
2013,3242,9112,523,35,21,0,0.0,0,22.0,Santarém,TOMAR
2013,3242,9119,523,45,24,5,5.0,0.1111111111111111,24.0,Santarém,TOMAR
2013,3242,9184,524,23,10,0,0.0,0,10.0,Santarém,TOMAR
2013,3242,9380,215,30,31,27,27.0,0.9,31.0,Santarém,TOMAR
2013,3242,9643,211,30,6,3,3.0,0.1,6.0,Santarém,TOMAR
2013,3242,9644,213,45,18,13,13.0,0.28888888888888886,18.0,Santarém,TOMAR
2013,3242,9645,213,30,17,12,12.0,0.4,17.0,Santarém,TOMAR
2013,3243,9054,321,32,16,12,12.0,0.375,16.0,Santarém,ABRANTES
2013,3243,9123,521,23,14,0,0.0,0,16.0,Santarém,ABRANTES
2013,3243,9250,481,30,16,1,1.0,0.03333333333333333,16.0,Santarém,ABRANTES
2013,3243,9932,213,30,10,5,5.0,0.16666666666666666,10.0,Santarém,ABRANTES
2013,4002,9732,212,2,2,1,1.0,0.5,2.0,Lisboa,LISBOA
2013,4002,9771,212,40,30,26,26.0,0.65,30.0,Lisboa,LISBOA
2013,4002,9788,212,3,2,2,2.0,0.6666666666666666,2.0,Lisboa,LISBOA
2013,4005,9017,212,6,3,2,2.0,0.3333333333333333,3.0,Porto,VILA NOVA DE GAIA
2013,4005,9077,212,4,1,0,0.0,0,1.0,Porto,VILA NOVA DE GAIA
2013,4010,8136,212,20,0,0,0.0,0,0.0,Porto,PORTO
2013,4010,9257,581,80,13,12,13.0,0.1625,17.0,Porto,PORTO
2013,4010,9682,211,20,0,0,0.0,0,4.0,Porto,PORTO
2013,4010,9683,213,30,19,16,18.0,0.6,28.0,Porto,PORTO
2013,4010,9713,213,50,24,21,22.0,0.44,29.0,Porto,PORTO
2013,4010,9728,213,30,9,6,6.0,0.2,12.0,Porto,PORTO
2013,4010,9802,212,20,5,4,4.0,0.2,10.0,Porto,PORTO
2013,4011,9319,213,20,11,8,8.0,0.4,11.0,Braga,GUIMARÃES
2013,4011,9450,211,20,0,0,0.0,0,0.0,Braga,GUIMARÃES
2013,4011,9451,213,20,9,8,8.0,0.4,9.0,Braga,GUIMARÃES
2013,4020,9174,341,72,46,0,0.0,0,46.0,Lisboa,LISBOA
2013,4025,9069,214,20,5,1,1.0,0.05,7.0,Viana do Castelo,VILA NOVA DE CERVEIRA
2013,4025,9347,211,20,0,0,0.0,0,0.0,Viana do Castelo,VILA NOVA DE CERVEIRA
2013,4025,9507,581,50,17,3,3.0,0.06,18.0,Viana do Castelo,VILA NOVA DE CERVEIRA
2013,4032,8163,812,35,17,11,11.0,0.3142857142857143,18.0,Porto,PORTO
2013,4032,8164,313,15,0,0,0.0,0,0.0,Porto,PORTO
2013,4032,8166,345,25,15,1,1.0,0.04,15.0,Porto,PORTO
2013,4032,8277,522,15,2,0,0.0,0,3.0,Porto,PORTO
2013,4032,8313,213,30,22,13,13.0,0.43333333333333335,22.0,Porto,PORTO
2013,4032,8378,313,20,11,3,3.0,0.15,11.0,Porto,PORTO
2013,4032,8397,623,15,12,0,0.0,0,12.0,Porto,PORTO
2013,4032,8526,525,30,0,0,0.0,0,0.0,Porto,PORTO
2013,4032,9024,321,50,26,15,16.0,0.32,28.0,Porto,PORTO
2013,4032,9070,213,20,10,8,8.0,0.4,10.0,Porto,PORTO
2013,4032,9078,380,80,57,23,23.0,0.2875,57.0,Porto,PORTO
2013,4032,9089,582,20,0,0,0.0,0,1.0,Porto,PORTO
2013,4032,9099,851,15,3,0,0.0,0,3.0,Porto,PORTO
2013,4032,9119,523,20,14,8,8.0,0.4,14.0,Porto,PORTO
2013,4032,9147,345,50,53,21,22.0,0.44,55.0,Porto,PORTO
2013,4032,9167,345,20,2,0,0.0,0,2.0,Porto,PORTO
2013,4032,9219,311,80,57,35,35.0,0.4375,57.0,Porto,PORTO
2013,4032,9238,762,25,1,1,1.0,0.04,1.0,Porto,PORTO
2013,4032,9257,581,50,15,9,9.0,0.18,16.0,Porto,PORTO
2013,4032,9550,862,20,0,0,0.0,0,0.0,Porto,PORTO
2013,4032,9736,813,30,10,7,7.0,0.23333333333333334,10.0,Porto,PORTO
2013,4032,9794,311,25,11,8,8.0,0.32,11.0,Porto,PORTO
2013,4032,L019,321,60,0,0,0.0,0,0.0,Porto,PORTO
2013,4065,9853,144,120,52,23,25.0,0.20833333333333334,54.0,Lisboa,LISBOA
2013,4068,9380,215,30,0,0,1.0,0.03333333333333333,2.0,Lisboa,LISBOA
2013,4068,9666,211,30,0,0,4.0,0.13333333333333333,5.0,Lisboa,LISBOA
2013,4069,9069,214,200,150,142,172.0,0.86,187.0,Porto,MATOSINHOS
2013,4069,9679,211,50,18,15,17.0,0.34,24.0,Porto,MATOSINHOS
2013,4074,8403,142,20,0,0,0.0,0,0.0,Lisboa,LISBOA
2013,4074,9084,762,17,0,0,1.0,0.058823529411764705,1.0,Lisboa,LISBOA
2013,4074,9853,144,45,0,0,2.0,0.044444444444444446,4.0,Lisboa,LISBOA
2013,4076,9473,762,30,5,5,8.0,0.26666666666666666,9.0,Braga,FAFE
2013,4076,9736,813,60,19,17,20.0,0.3333333333333333,26.0,Braga,FAFE
2013,4076,9853,144,60,10,6,10.0,0.16666666666666666,14.0,Braga,FAFE
2013,4077,9786,726,20,0,0,0.0,0,0.0,Setúbal,ALMADA
2013,4077,9853,144,40,11,4,13.0,0.325,48.0,Setúbal,ALMADA
2013,4078,9736,813,30,0,0,0.0,0,0.0,Porto,VILA NOVA DE GAIA
2013,4078,9739,762,20,0,0,0.0,0,0.0,Porto,VILA NOVA DE GAIA
2013,4078,9853,144,40,0,0,0.0,0,1.0,Porto,VILA NOVA DE GAIA
2013,4078,9878,146,20,0,0,0.0,0,0.0,Porto,VILA NOVA DE GAIA
2013,4079,9736,813,20,0,0,0.0,0,0.0,Bragança,MACEDO DE CAVALEIROS
2013,4080,9668,762,40,0,0,0.0,0,0.0,Lisboa,LISBOA
2013,4080,9853,144,80,29,21,23.0,0.2875,32.0,Lisboa,LISBOA
2013,4085,9084,762,35,3,1,1.0,0.02857142857142857,3.0,Porto,PORTO
2013,4085,9853,144,120,34,22,22.0,0.18333333333333332,35.0,Porto,PORTO
2013,4089,9500,723,50,24,15,15.0,0.3,25.0,Aveiro,OlIVEIRA DE AZEMÉIS
2013,4091,8137,725,35,17,4,6.0,0.17142857142857143,34.0,Lisboa,LISBOA
2013,4091,9500,723,50,20,14,19.0,0.38,29.0,Lisboa,LISBOA
2013,4091,9501,723,35,17,4,15.0,0.42857142857142855,28.0,Lisboa,LISBOA
2013,4091,9504,726,80,29,19,20.0,0.25,31.0,Lisboa,LISBOA
2013,4091,9505,725,30,0,0,0.0,0,0.0,Lisboa,LISBOA
2013,4093,9500,723,80,39,9,9.0,0.1125,40.0,Vila Real,CHAVES
2013,4095,8284,813,20,14,0,0.0,0,20.0,Santarém,TORRES NOVAS
2013,4095,9738,762,15,11,3,5.0,0.3333333333333333,13.0,Santarém,TORRES NOVAS
2013,4095,9853,144,15,2,0,1.0,0.06666666666666667,4.0,Santarém,TORRES NOVAS
2013,4096,9500,723,35,28,20,20.0,0.5714285714285714,29.0,Lisboa,LISBOA
2013,4096,9501,723,35,12,4,5.0,0.14285714285714285,13.0,Lisboa,LISBOA
2013,4097,9500,723,50,45,40,40.0,0.8,46.0,Porto,PORTO
2013,4098,9500,723,30,36,27,27.0,0.9,37.0,R. A. Madeira,FUNCHAL
2013,4099,9500,723,30,0,0,0.0,0,0.0,Bragança,MACEDO DE CAVALEIROS
2013,4099,9504,726,20,0,0,0.0,0,0.0,Bragança,MACEDO DE CAVALEIROS
2013,4101,8142,726,30,0,0,0.0,0,12.0,Porto,VILA NOVA DE GAIA
2013,4101,9497,725,20,0,0,0.0,0,0.0,Porto,VILA NOVA DE GAIA
2013,4101,9500,723,40,17,0,1.0,0.025,20.0,Porto,VILA NOVA DE GAIA
2013,4101,9504,726,40,18,5,5.0,0.125,21.0,Porto,VILA NOVA DE GAIA
2013,4101,9505,725,20,0,0,0.0,0,0.0,Porto,VILA NOVA DE GAIA
2013,4101,9549,727,20,0,0,0.0,0,1.0,Porto,VILA NOVA DE GAIA
2013,4102,9500,723,40,16,2,2.0,0.05,22.0,Faro,SILVES
2013,4102,9504,726,30,7,3,3.0,0.1,10.0,Faro,SILVES
2013,4102,9549,727,20,0,0,1.0,0.05,2.0,Faro,SILVES
2013,4103,9500,723,40,9,0,1.0,0.025,15.0,Viseu,VISEU
2013,4103,9504,726,40,24,7,10.0,0.25,39.0,Viseu,VISEU
2013,4104,9497,725,20,4,0,0.0,0,4.0,Lisboa,LISBOA
2013,4104,9500,723,40,14,1,4.0,0.1,25.0,Lisboa,LISBOA
2013,4104,9505,725,20,3,2,3.0,0.15,5.0,Lisboa,LISBOA
2013,4104,9549,727,20,3,1,1.0,0.05,3.0,Lisboa,LISBOA
2013,4105,8138,726,30,16,12,13.0,0.43333333333333335,17.0,Lisboa,CASCAIS
2013,4105,9504,726,50,60,50,50.0,1,60.0,Lisboa,CASCAIS
2013,4105,9890,726,30,9,5,6.0,0.2,13.0,Lisboa,CASCAIS
2013,4106,8137,725,40,0,0,0.0,0,2.0,Setúbal,ALMADA
2013,4106,8139,725,40,0,0,0.0,0,0.0,Setúbal,ALMADA
2013,4106,9497,725,40,0,0,0.0,0,0.0,Setúbal,ALMADA
2013,4106,9500,723,50,9,6,6.0,0.12,13.0,Setúbal,ALMADA
2013,4106,9504,726,50,25,10,10.0,0.2,28.0,Setúbal,ALMADA
2013,4106,9505,725,40,0,0,0.0,0,0.0,Setúbal,ALMADA
2013,4106,9549,727,50,0,0,0.0,0,0.0,Setúbal,ALMADA
2013,4106,9791,724,40,11,2,2.0,0.05,14.0,Setúbal,ALMADA
2013,4106,9890,726,40,0,0,0.0,0,1.0,Setúbal,ALMADA
2013,4108,8179,346,40,28,27,27.0,0.675,28.0,Braga,VILA NOVA DE FAMALICÃO
2013,4108,8249,725,20,0,0,0.0,0,3.0,Braga,VILA NOVA DE FAMALICÃO
2013,4108,9497,725,20,0,0,0.0,0,0.0,Braga,VILA NOVA DE FAMALICÃO
2013,4108,9500,723,90,55,27,27.0,0.3,55.0,Braga,VILA NOVA DE FAMALICÃO
2013,4108,9504,726,80,63,46,46.0,0.575,63.0,Braga,VILA NOVA DE FAMALICÃO
2013,4108,9505,725,30,0,0,0.0,0,1.0,Braga,VILA NOVA DE FAMALICÃO
2013,4108,9549,727,30,0,0,0.0,0,0.0,Braga,VILA NOVA DE FAMALICÃO
2013,4109,8138,726,40,0,0,0.0,0,0.0,Porto,PAREDES
2013,4109,8139,725,20,0,0,0.0,0,0.0,Porto,PAREDES
2013,4109,9500,723,60,35,14,14.0,0.23333333333333334,35.0,Porto,PAREDES
2013,4109,9504,726,60,37,21,21.0,0.35,37.0,Porto,PAREDES
2013,4109,9556,724,20,20,0,0.0,0,20.0,Porto,PAREDES
2013,4109,9791,724,30,37,5,5.0,0.16666666666666666,37.0,Porto,PAREDES
2013,4115,9056,344,45,8,2,4.0,0.08888888888888889,11.0,Braga,FAFE
2013,4115,9147,345,45,19,14,15.0,0.3333333333333333,21.0,Braga,FAFE
2013,4115,9186,481,35,4,2,4.0,0.11428571428571428,7.0,Braga,FAFE
2013,4115,9254,812,35,8,5,5.0,0.14285714285714285,8.0,Braga,FAFE
2013,4120,9007,211,20,0,0,0.0,0,1.0,Coimbra,COIMBRA
2013,4120,9070,213,30,5,2,2.0,0.06666666666666667,6.0,Coimbra,COIMBRA
2013,4120,9072,214,20,0,0,0.0,0,0.0,Coimbra,COIMBRA
2013,4120,9257,581,40,8,6,6.0,0.15,8.0,Coimbra,COIMBRA
2013,4125,9070,213,60,21,20,20.0,0.3333333333333333,21.0,Lisboa,LISBOA
2013,4125,9681,212,30,8,6,6.0,0.2,8.0,Lisboa,LISBOA
2013,4126,9847,640,50,27,20,20.0,0.4,29.0,Coimbra,COIMBRA
2013,4141,9169,345,65,9,0,0.0,0,14.0,Porto,PORTO
2013,4141,9172,343,75,5,0,0.0,0,16.0,Porto,PORTO
2013,4141,9647,345,50,1,0,0.0,0,6.0,Porto,PORTO
2013,4150,8274,341,55,12,3,3.0,0.05454545454545454,12.0,Lisboa,LISBOA
2013,4150,9232,342,50,9,4,5.0,0.1,10.0,Lisboa,LISBOA
2013,4150,9233,346,20,1,0,0.0,0,1.0,Lisboa,LISBOA
2013,4150,9254,812,75,11,8,8.0,0.10666666666666667,14.0,Lisboa,LISBOA
2013,4155,9156,342,200,118,46,46.0,0.23,130.0,Porto,MATOSINHOS
2013,4156,9156,342,200,65,20,21.0,0.105,73.0,Lisboa,LISBOA
2013,4157,9156,342,80,51,10,10.0,0.125,58.0,Aveiro,AVEIRO
2013,4160,8248,213,30,0,0,0.0,0,0.0,Lisboa,LISBOA
2013,4160,8472,481,25,0,0,0.0,0,0.0,Lisboa,LISBOA
2013,4160,8492,213,30,0,0,0.0,0,0.0,Lisboa,LISBOA
2013,4160,9089,582,30,0,0,0.0,0,3.0,Lisboa,LISBOA
2013,4160,9123,521,30,3,0,0.0,0,4.0,Lisboa,LISBOA
2013,4200,8387,345,20,4,3,3.0,0.15,4.0,Porto,PORTO
2013,4200,9152,345,90,48,19,23.0,0.25555555555555554,56.0,Porto,PORTO
2013,4200,9173,811,90,44,25,29.0,0.32222222222222224,49.0,Porto,PORTO
2013,4200,9254,812,70,13,11,11.0,0.15714285714285714,13.0,Porto,PORTO
2013,4220,9152,345,70,24,9,9.0,0.12857142857142856,24.0,R. A. Madeira,FUNCHAL
2013,4220,9254,812,45,15,12,12.0,0.26666666666666666,15.0,R. A. Madeira,FUNCHAL
2013,4220,9649,345,45,0,0,0.0,0,0.0,R. A. Madeira,FUNCHAL
2013,4255,9078,380,85,29,25,26.0,0.3058823529411765,34.0,Coimbra,COIMBRA
2013,4255,9242,380,30,9,4,5.0,0.16666666666666666,10.0,Coimbra,COIMBRA
2013,4260,8059,429,60,44,41,41.0,0.6833333333333333,44.0,Setúbal,ALMADA
2013,4260,9219,311,40,34,30,30.0,0.75,34.0,Setúbal,ALMADA
2013,4260,9494,727,115,16,13,13.0,0.11304347826086956,24.0,Setúbal,ALMADA
2013,4260,9548,724,105,128,104,104.0,0.9904761904761905,148.0,Setúbal,ALMADA
2013,4260,9554,726,75,22,15,16.0,0.21333333333333335,30.0,Setúbal,ALMADA
2013,4260,9822,729,40,11,10,10.0,0.25,11.0,Setúbal,ALMADA
2013,4261,9015,421,20,10,9,9.0,0.45,10.0,Porto,PAREDES
2013,4261,9219,311,40,36,34,34.0,0.85,36.0,Porto,PAREDES
2013,4261,9351,421,45,53,40,40.0,0.8888888888888888,54.0,Porto,PAREDES
2013,4261,9494,727,80,24,17,17.0,0.2125,24.0,Porto,PAREDES
2013,4261,9548,724,100,175,89,89.0,0.89,193.0,Porto,PAREDES
2013,4261,9554,726,40,0,0,0.0,0,0.0,Porto,PAREDES
2013,4261,L006,813,40,0,0,0.0,0,0.0,Porto,PAREDES
2013,4270,9005,762,15,6,1,1.0,0.06666666666666667,6.0,Lisboa,ODIVELAS
2013,4270,9084,762,40,10,1,1.0,0.025,10.0,Lisboa,ODIVELAS
2013,4270,9254,812,35,20,4,6.0,0.17142857142857143,26.0,Lisboa,ODIVELAS
2013,4270,9736,813,130,80,20,21.0,0.16153846153846155,93.0,Lisboa,ODIVELAS
2013,4270,9853,144,40,26,11,14.0,0.35,32.0,Lisboa,ODIVELAS
2013,4271,9736,813,50,18,9,9.0,0.18,22.0,Porto,FELGUEIRAS
2013,4271,9853,144,35,0,0,0.0,0,0.0,Porto,FELGUEIRAS
2013,4275,8056,345,15,8,1,1.0,0.06666666666666667,8.0,Lisboa,LISBOA
2013,4275,9058,344,20,12,0,0.0,0,14.0,Lisboa,LISBOA
2013,4275,9173,811,30,25,7,8.0,0.26666666666666666,28.0,Lisboa,LISBOA
2013,4275,9242,380,20,11,1,1.0,0.05,11.0,Lisboa,LISBOA
2013,4277,8169,861,20,32,0,0.0,0,32.0,Aveiro,AVEIRO
2013,4277,8289,840,20,0,0,0.0,0,0.0,Aveiro,AVEIRO
2013,4277,9050,321,20,4,3,3.0,0.15,4.0,Aveiro,AVEIRO
2013,4277,9175,345,20,13,3,3.0,0.15,13.0,Aveiro,AVEIRO
2013,4277,9221,311,20,22,4,4.0,0.2,22.0,Aveiro,AVEIRO
2013,4280,9206,342,40,3,2,8.0,0.2,14.0,Porto,PORTO
2013,4280,9238,762,35,8,3,3.0,0.08571428571428572,9.0,Porto,PORTO
2013,4280,9242,380,40,22,3,4.0,0.1,42.0,Porto,PORTO
2013,4280,9254,812,50,18,12,15.0,0.3,23.0,Porto,PORTO
2013,4280,9667,341,35,7,2,11.0,0.3142857142857143,26.0,Porto,PORTO
2013,4283,9056,344,30,14,4,4.0,0.13333333333333333,19.0,Aveiro,SANTA MARIA DA FEIRA
2013,4283,9097,521,60,19,0,0.0,0,22.0,Aveiro,SANTA MARIA DA FEIRA
2013,4283,9152,345,80,33,14,17.0,0.2125,39.0,Aveiro,SANTA MARIA DA FEIRA
2013,4283,9208,342,40,22,8,9.0,0.225,23.0,Aveiro,SANTA MARIA DA FEIRA
2013,4283,9242,380,0,0,0,0.0,,5.0,Aveiro,SANTA MARIA DA FEIRA
2013,4290,8043,342,30,0,0,0.0,0,3.0,Faro,LOULÉ
2013,4290,8135,812,20,0,0,0.0,0,0.0,Faro,LOULÉ
2013,4290,8146,345,20,0,0,0.0,0,0.0,Faro,LOULÉ
2013,4290,9147,345,30,11,0,0.0,0,16.0,Faro,LOULÉ
2013,4290,9150,852,20,0,0,0.0,0,2.0,Faro,LOULÉ
2013,4290,9177,812,20,0,0,1.0,0.05,3.0,Faro,LOULÉ
2013,4290,9213,213,0,0,0,0.0,,3.0,Faro,LOULÉ
2013,4290,9219,311,0,0,0,0.0,,5.0,Faro,LOULÉ
2013,4290,9736,813,30,3,1,2.0,0.06666666666666667,8.0,Faro,LOULÉ
2013,4292,9058,344,20,1,0,0.0,0,1.0,Leiria,MARINHA GRANDE
2013,4292,9069,214,20,5,2,2.0,0.1,5.0,Leiria,MARINHA GRANDE
2013,4292,9097,521,20,10,0,0.0,0,10.0,Leiria,MARINHA GRANDE
2013,4292,9157,345,20,0,0,0.0,0,0.0,Leiria,MARINHA GRANDE
2013,4295,9053,349,90,19,15,15.0,0.16666666666666666,19.0,Lisboa,LISBOA
2013,4295,9156,342,40,6,5,5.0,0.125,6.0,Lisboa,LISBOA
2013,4298,8042,345,25,11,0,0.0,0,11.0,Lisboa,LISBOA
2013,4298,8181,345,20,0,0,0.0,0,0.0,Lisboa,LISBOA
2013,4298,8187,862,30,10,0,0.0,0,12.0,Lisboa,LISBOA
2013,4298,8383,582,20,6,0,0.0,0,8.0,Lisboa,LISBOA
2013,4298,8466,762,25,0,0,0.0,0,2.0,Lisboa,LISBOA
2013,4298,8522,422,20,6,3,3.0,0.15,6.0,Lisboa,LISBOA
2013,4298,9021,525,35,23,12,13.0,0.37142857142857144,25.0,Lisboa,LISBOA
2013,4298,9073,213,30,7,4,4.0,0.13333333333333333,8.0,Lisboa,LISBOA
2013,4298,9173,811,30,7,4,5.0,0.16666666666666666,12.0,Lisboa,LISBOA
2013,4298,9853,144,65,19,8,8.0,0.12307692307692308,21.0,Lisboa,LISBOA
2013,4298,L036,441,35,52,1,1.0,0.02857142857142857,53.0,Lisboa,LISBOA
2013,4299,9735,142,25,0,0,0.0,0,1.0,Porto,PORTO
2013,4299,9814,142,25,15,0,0.0,0,15.0,Porto,PORTO
2013,4300,9081,314,50,2,1,2.0,0.04,6.0,Lisboa,LISBOA
2013,4300,9147,345,125,76,50,50.0,0.4,78.0,Lisboa,LISBOA
2013,4300,9157,345,20,3,0,1.0,0.05,4.0,Lisboa,LISBOA
2013,4300,9205,342,20,0,0,0.0,0,0.0,Lisboa,LISBOA
2013,4303,9173,811,35,0,0,1.0,0.02857142857142857,2.0,Aveiro,ESPINHO
2013,4305,9646,343,200,74,27,27.0,0.135,74.0,Lisboa,LISBOA
2013,4305,9647,345,35,8,3,3.0,0.08571428571428572,8.0,Lisboa,LISBOA
2013,4306,9147,345,30,27,1,1.0,0.03333333333333333,28.0,Setúbal,ALMADA
2013,4306,9214,212,20,5,1,1.0,0.05,6.0,Setúbal,ALMADA
2013,4306,9219,311,40,13,6,10.0,0.25,20.0,Setúbal,ALMADA
2013,4306,9780,813,50,18,7,12.0,0.24,31.0,Setúbal,ALMADA
2013,4306,L016,541,20,0,0,0.0,0,0.0,Setúbal,ALMADA
2013,4307,9214,212,20,0,0,0.0,0,0.0,Bragança,MIRANDELA
2013,4307,9817,211,20,0,0,0.0,0,0.0,Bragança,MIRANDELA
2013,4308,8302,212,20,0,0,0.0,0,0.0,Viseu,VISEU
2013,4308,9214,212,20,1,1,1.0,0.05,1.0,Viseu,VISEU
2013,4308,9219,311,30,7,1,1.0,0.03333333333333333,7.0,Viseu,VISEU
2013,4308,9554,726,30,24,0,0.0,0,24.0,Viseu,VISEU
2013,4308,9780,813,30,0,0,1.0,0.03333333333333333,1.0,Viseu,VISEU
2013,4309,8301,524,30,13,0,0.0,0,16.0,Setúbal,SANTIAGO DO CACÉM
2013,4309,9674,862,30,0,0,0.0,0,0.0,Setúbal,SANTIAGO DO CACÉM
2013,4350,8148,345,50,5,1,1.0,0.02,5.0,Lisboa,LISBOA
2013,4350,8286,481,40,9,4,4.0,0.1,9.0,Lisboa,LISBOA
2013,4350,9023,321,90,23,17,21.0,0.23333333333333334,28.0,Lisboa,LISBOA
2013,4350,9069,214,60,8,7,9.0,0.15,11.0,Lisboa,LISBOA
2013,4350,9119,523,45,7,7,8.0,0.17777777777777778,8.0,Lisboa,LISBOA
2013,4350,9152,345,120,84,43,58.0,0.48333333333333334,115.0,Lisboa,LISBOA
2013,4350,9158,345,70,38,16,17.0,0.24285714285714285,44.0,Lisboa,LISBOA
2013,4350,9162,345,100,8,4,4.0,0.04,8.0,Lisboa,LISBOA
2013,4350,9173,811,160,95,58,69.0,0.43125,118.0,Lisboa,LISBOA
2013,4350,9186,481,30,27,12,14.0,0.4666666666666667,29.0,Lisboa,LISBOA
2013,4350,9208,342,120,42,21,31.0,0.25833333333333336,57.0,Lisboa,LISBOA
2013,4350,9219,311,100,9,4,4.0,0.04,9.0,Lisboa,LISBOA
2013,4350,9235,346,35,6,1,2.0,0.05714285714285714,12.0,Lisboa,LISBOA
2013,4350,9254,812,140,92,71,83.0,0.5928571428571429,106.0,Lisboa,LISBOA
2013,4350,L020,345,100,7,3,3.0,0.03,7.0,Lisboa,LISBOA
2013,4350,L022,343,100,5,4,4.0,0.04,5.0,Lisboa,LISBOA
2013,4352,8187,862,25,0,0,0.0,0,0.0,Santarém,SANTARÉM
2013,4352,9157,345,25,11,1,1.0,0.04,12.0,Santarém,SANTARÉM
2013,4354,8187,862,40,0,0,0.0,0,5.0,Leiria,LEIRIA
2013,4354,9152,345,35,12,0,1.0,0.02857142857142857,15.0,Leiria,LEIRIA
2013,4354,9157,345,25,7,0,0.0,0,7.0,Leiria,LEIRIA
2013,4358,8317,862,30,9,1,1.0,0.03333333333333333,9.0,Porto,MAIA
2013,4358,8404,213,30,18,5,5.0,0.16666666666666666,18.0,Porto,MAIA
2013,4358,8468,862,25,6,0,0.0,0,7.0,Porto,MAIA
2013,4358,9023,321,75,40,36,36.0,0.48,40.0,Porto,MAIA
2013,4358,9056,344,35,14,3,3.0,0.08571428571428572,14.0,Porto,MAIA
2013,4358,9066,312,150,62,50,50.0,0.3333333333333333,62.0,Porto,MAIA
2013,4358,9152,345,90,71,35,35.0,0.3888888888888889,74.0,Porto,MAIA
2013,4358,9156,342,45,29,13,13.0,0.28888888888888886,29.0,Porto,MAIA
2013,4358,9157,345,50,30,13,13.0,0.26,31.0,Porto,MAIA
2013,4358,9162,345,60,47,26,26.0,0.43333333333333335,47.0,Porto,MAIA
2013,4358,9186,481,25,11,0,0.0,0,11.0,Porto,MAIA
2013,4358,9219,311,120,72,47,47.0,0.39166666666666666,75.0,Porto,MAIA
2013,4358,9228,523,32,7,1,1.0,0.03125,8.0,Porto,MAIA
2013,4358,9230,342,30,13,7,7.0,0.23333333333333334,13.0,Porto,MAIA
2013,4358,9239,481,32,10,2,2.0,0.0625,10.0,Porto,MAIA
2013,4358,9242,380,60,47,20,20.0,0.3333333333333333,50.0,Porto,MAIA
2013,4358,9249,213,70,28,9,9.0,0.12857142857142856,29.0,Porto,MAIA
2013,4358,9254,812,45,43,24,24.0,0.5333333333333333,43.0,Porto,MAIA
2013,4358,9736,813,230,269,170,170.0,0.7391304347826086,270.0,Porto,MAIA
2013,4358,9934,522,60,14,12,12.0,0.2,14.0,Porto,MAIA
2013,4375,9056,344,15,0,0,0.0,0,0.0,Faro,PORTIMÃO
2013,4375,9070,213,18,5,3,3.0,0.16666666666666666,5.0,Faro,PORTIMÃO
2013,4375,9078,380,45,26,9,9.0,0.2,33.0,Faro,PORTIMÃO
2013,4375,9119,523,20,7,0,0.0,0,9.0,Faro,PORTIMÃO
2013,4375,9152,345,15,8,2,2.0,0.13333333333333333,8.0,Faro,PORTIMÃO
2013,4375,9157,345,15,5,0,0.0,0,8.0,Faro,PORTIMÃO
2013,4375,9219,311,50,15,4,4.0,0.08,15.0,Faro,PORTIMÃO
2013,4375,9257,581,20,0,0,0.0,0,2.0,Faro,PORTIMÃO
2013,4375,9736,813,30,3,1,6.0,0.2,11.0,Faro,PORTIMÃO
2013,4380,9125,524,20,0,0,0.0,0,0.0,Aveiro,SANTA MARIA DA FEIRA
2013,4380,9208,342,30,7,0,0.0,0,9.0,Aveiro,SANTA MARIA DA FEIRA
2013,4380,9768,344,50,8,3,3.0,0.06,9.0,Aveiro,SANTA MARIA DA FEIRA
2013,4385,9058,344,20,9,7,8.0,0.4,10.0,Lisboa,TORRES VEDRAS
